participant_id,access_code,participant_created_at,current_step,completed,latin_square_sequence,condition_code,condition_order,conversation_within_condition,condition_questionnaire_json,session_id,conversation_order,assignment_status,topic_id,variation_id,topic_preference,model_size,model_name,personality_context_enabled,style_name,speaker,text,timestamp,word_count,token_count,is_question,topic_similarity,prev_similarity,windowed_similarity,novelty,coherence,windowed_coherence,topic_consistency,session_novelty,turn_balance,token_balance,question_rate,engagement_score
P-FB0E050FB9,P-7FFB-YDNW,2026-09-14T13:35:08,done,1,6,F,1,2,"{""engagement"": 4, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-14T13:53:31"", ""condition_code"": ""F"", ""condition_order"": 1, ""latin_square_sequence"": 6, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",523eade3-b0ff-422f-b7b9-ce1819526ab2,2,complete,T7,D,high,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,tbh guacamole is polarizing lol. i'll just stick to a classic garlic dip then,2026-09-14T13:51:29,14,18,0,0.4593,0.4745,0.6559,0.5255,0.5426,0.5872,0.5204,0.4574,1.0,0.3182,0.25,0.5219
P-E83994D768,P-FQS6-K9FB,2026-09-14T13:35:08,done,1,2,B,1,2,"{""engagement"": 5, ""naturalness"": 5, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T07:23:33"", ""condition_code"": ""B"", ""condition_order"": 1, ""latin_square_sequence"": 2, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",db07a3e8-537c-47e2-95ae-8706e593a609,2,complete,T5,C,high,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,one plus one ramen? thats a good deal. 🤔,2026-09-15T07:21:41,9,12,1,0.5154,0.7786,0.6638,0.2214,0.5814,0.5617,0.4918,0.4186,1.0,0.6164,0.0833,0.4936
P-EAA9A620E2,P-8GDD-R9ZZ,2026-09-14T13:35:08,done,1,8,H,1,2,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T07:24:51"", ""condition_code"": ""H"", ""condition_order"": 1, ""latin_square_sequence"": 8, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",598ed132-9be0-43f4-8e6e-34fdd5df50e5,2,complete,T5,C,low,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,true but i usually end up falling asleep during the movie lol,2026-09-15T07:22:37,12,16,0,0.4427,0.4946,0.5278,0.5054,0.5227,0.558,0.5357,0.4773,1.0,0.7083,0.0,0.4862
P-6EEA879104,P-5TCN-BEPD,2026-09-14T13:35:08,done,1,4,D,1,2,"{""engagement"": 4, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 2, ""willingness_continue"": 3, ""overall_satisfaction"": 4, ""emotions"": [""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T10:10:39"", ""condition_code"": ""D"", ""condition_order"": 1, ""latin_square_sequence"": 4, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9,2,complete,T7,A,low,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,sweet is good too of course. 😋,2026-09-15T10:03:04,7,9,0,0.5499,0.6611,0.6019,0.3389,0.5568,0.5385,0.5049,0.4432,1.0,0.5538,0.0833,0.4944
P-9E130A1DDC,P-DECF-7UCD,2026-09-14T13:35:08,done,1,1,A,1,2,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Curious"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T11:05:34"", ""condition_code"": ""A"", ""condition_order"": 1, ""latin_square_sequence"": 1, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",3b73e446-a1f5-41f2-9f6e-7112d5349026,2,complete,T8,A,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,that’s awesome. i’d rather try assyrtiko it seems quite unique. 👍,2026-09-15T11:04:23,11,14,0,0.4534,0.5,0.539,0.5,0.5268,0.5568,0.53,0.4732,1.0,0.9794,0.0833,0.4977
P-482AABB718,P-DNH2-K8FQ,2026-09-14T13:35:08,done,1,3,C,1,2,"{""engagement"": 4, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 3, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Curious""], ""comments"": """", ""submitted_at"": ""2026-09-15T18:25:24"", ""condition_code"": ""C"", ""condition_order"": 1, ""latin_square_sequence"": 3, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",cbdb663f-c231-482f-8a37-a76620fd7007,2,complete,T4,B,low,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,yeah i’d rather try them on. haha,2026-09-15T18:24:26,7,9,0,0.5302,0.5639,0.5769,0.4361,0.5425,0.5675,0.5264,0.4575,1.0,0.8816,0.0833,0.4983
P-6742519DE7,P-6Y9D-MNAV,2026-09-14T13:35:08,done,1,5,E,1,2,"{""engagement"": 5, ""naturalness"": 5, ""responsiveness"": 5, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T16:52:12"", ""condition_code"": ""E"", ""condition_order"": 1, ""latin_square_sequence"": 5, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",45295ffb-ae04-409e-8d62-e6a64838f976,2,complete,T5,C,high,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,definitely. i've always wanted to see the original halloween movie lol,2026-09-15T16:50:42,11,14,0,0.5124,0.4571,0.5184,0.5429,0.5073,0.55,0.542,0.4927,1.0,0.5888,0.3333,0.5362
P-4CD2E82E33,P-PY2F-PB3D,2026-09-14T13:35:08,done,1,7,G,1,2,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T19:43:24"", ""condition_code"": ""G"", ""condition_order"": 1, ""latin_square_sequence"": 7, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",15f00c5f-1499-4cbc-bbe4-61e03f8bf1d5,2,complete,T3,B,low,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,saves so much time compared to going to actual stores lol,2026-09-15T19:41:40,11,14,0,0.5517,0.5232,0.5235,0.4768,0.5896,0.6053,0.5562,0.4104,1.0,0.8333,0.0833,0.5105
P-C6EF7782E8,P-RHUN-CQ9B,2026-09-14T13:35:08,done,1,1,A,1,2,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 3, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Curious"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-16T11:58:38"", ""condition_code"": ""A"", ""condition_order"": 1, ""latin_square_sequence"": 1, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",21829a0c-5ecf-4ba5-81b0-84dbb839c406,2,complete,T8,C,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,it’s a spicy pork sausage i think. sounds good. 👍,2026-09-16T11:57:28,10,13,0,0.5415,0.5416,0.5345,0.4584,0.5449,0.5465,0.5402,0.4551,1.0,0.5802,0.25,0.527
P-A4880A1CE2,P-CLNH-WDD7,2026-09-14T13:35:08,done,1,4,D,1,2,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-16T20:26:21"", ""condition_code"": ""D"", ""condition_order"": 1, ""latin_square_sequence"": 4, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",7aff83ed-f231-4b3a-9f9b-dea28fc80b0e,2,complete,T5,C,low,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,true. sleep is important. i’d go for 4 slices then,2026-09-16T20:25:05,10,13,0,0.4935,0.5691,0.5817,0.4309,0.5219,0.5526,0.5479,0.4781,1.0,0.7125,0.1667,0.5142
P-2DB0DA1D0E,P-KAN3-MNHZ,2026-09-14T13:35:08,done,1,5,E,1,2,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested""], ""comments"": """", ""submitted_at"": ""2026-09-17T18:39:06"", ""condition_code"": ""E"", ""condition_order"": 1, ""latin_square_sequence"": 5, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",6f86173f-4d08-4ef2-a7f7-61ac0a2372d3,2,complete,T8,A,high,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,trikala sounds cool tbh i love the vibe of river walks in cities,2026-09-17T18:37:19,13,17,0,0.5533,0.6657,0.6267,0.3343,0.5605,0.5703,0.5616,0.4395,1.0,0.8718,0.1667,0.5215
P-624C8AC269,P-VXNG-HLB4,2026-09-14T13:35:08,done,1,6,F,1,2,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-18T09:49:54"", ""condition_code"": ""F"", ""condition_order"": 1, ""latin_square_sequence"": 6, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",a3e89305-af73-490d-85cf-c9dae70e6373,2,complete,T7,B,high,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,pesto is great but i think i'll stick to red sauce for the base,2026-09-18T09:48:11,14,18,0,0.4865,0.5701,0.5901,0.4299,0.545,0.5701,0.5614,0.455,1.0,0.4696,0.0,0.4949
P-44138CFA98,P-VNDW-SN9X,2026-09-14T13:35:08,done,1,8,H,1,2,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 3, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-19T07:20:22"", ""condition_code"": ""H"", ""condition_order"": 1, ""latin_square_sequence"": 8, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",be121571-15e8-4a96-9ded-3b60d91847a3,2,complete,T4,B,low,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Agent,i usually just like gaming or watching a show to wind down,2026-09-19T07:19:05,12,16,0,0.6108,0.526,0.5514,0.474,0.4971,0.5265,0.5676,0.5029,1.0,0.2524,0.1667,0.5166
P-645F09EEB6,P-GZCK-8D38,2026-09-14T13:35:08,done,1,2,B,1,2,"{""engagement"": 3, ""naturalness"": 2, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 4, ""willingness_continue"": 2, ""overall_satisfaction"": 3, ""emotions"": [""Curious"", ""Bored""], ""comments"": """", ""submitted_at"": ""2026-09-20T08:54:21"", ""condition_code"": ""B"", ""condition_order"": 1, ""latin_square_sequence"": 2, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",548d1e21-78b7-44d8-a349-ed05de0948a2,2,complete,T4,B,high,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Agent,yeah smth like that makes sense. haha,2026-09-20T08:53:09,7,9,0,0.5417,0.5136,0.5019,0.4864,0.5157,0.5112,0.5278,0.4843,1.0,0.4177,0.1667,0.5085
P-2644CBC033,P-U87T-HFQN,2026-09-14T13:35:08,done,1,3,C,1,2,"{""engagement"": 2, ""naturalness"": 2, ""responsiveness"": 2, ""coherence"": 2, ""topic_consistency"": 2, ""willingness_continue"": 2, ""overall_satisfaction"": 2, ""emotions"": [""Confused""], ""comments"": """", ""submitted_at"": ""2026-09-20T10:54:09"", ""condition_code"": ""C"", ""condition_order"": 1, ""latin_square_sequence"": 3, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",00a64c26-fc04-4f39-9cd3-2f7ae316dba5,2,complete,T6,C,low,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Agent,exactly. i’ll stick to cheddar then. 👍,2026-09-20T10:53:19,7,9,0,0.4716,0.6055,0.5903,0.3945,0.5264,0.524,0.4828,0.4736,1.0,0.3014,0.0833,0.4858
P-41FE7B6C8E,P-WCXH-KSUZ,2026-09-14T13:35:08,done,1,7,G,1,2,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-20T11:43:16"", ""condition_code"": ""G"", ""condition_order"": 1, ""latin_square_sequence"": 7, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",547c81d0-785f-4d2d-a284-e935b1332a47,2,complete,T8,A,low,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Agent,i love a good view. it sounds way more relaxing than a noisy resort 🙂,2026-09-20T11:23:37,15,20,0,0.5455,0.4778,0.642,0.5222,0.586,0.6067,0.5518,0.414,1.0,0.5299,0.0,0.4965
P-FB0E050FB9,P-7FFB-YDNW,2026-09-14T13:35:08,done,1,6,F,1,2,"{""engagement"": 4, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-14T13:53:31"", ""condition_code"": ""F"", ""condition_order"": 1, ""latin_square_sequence"": 6, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",523eade3-b0ff-422f-b7b9-ce1819526ab2,2,complete,T7,D,high,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Human,all of them is so boring,2026-09-14T13:51:58,6,8,0,0.535,0.5491,0.5739,0.4509,0.5426,0.5872,0.5204,0.4574,1.0,0.3182,0.25,0.5219
P-E83994D768,P-FQS6-K9FB,2026-09-14T13:35:08,done,1,2,B,1,2,"{""engagement"": 5, ""naturalness"": 5, ""responsiveness"": 4, ""coherence"": 5, ""topic_consistency"": 5, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T07:23:33"", ""condition_code"": ""B"", ""condition_order"": 1, ""latin_square_sequence"": 2, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": false}",db07a3e8-537c-47e2-95ae-8706e593a609,2,complete,T5,C,high,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Human,yes or sale 30 - 40 %,2026-09-15T07:22:36,7,9,0,0.5134,0.44,0.4961,0.56,0.5814,0.5617,0.4918,0.4186,1.0,0.6164,0.0833,0.4936
P-EAA9A620E2,P-8GDD-R9ZZ,2026-09-14T13:35:08,done,1,8,H,1,2,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T07:24:51"", ""condition_code"": ""H"", ""condition_order"": 1, ""latin_square_sequence"": 8, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",598ed132-9be0-43f4-8e6e-34fdd5df50e5,2,complete,T5,C,low,medium,google/gemma-4-31b-it,0,Neutral Engagement Agent,Human,hahah it happens to all of us,2026-09-15T07:23:34,7,9,0,0.5305,0.4868,0.5356,0.5132,0.5227,0.558,0.5357,0.4773,1.0,0.7083,0.0,0.4862
P-6EEA879104,P-5TCN-BEPD,2026-09-14T13:35:08,done,1,4,D,1,2,"{""engagement"": 4, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 2, ""willingness_continue"": 3, ""overall_satisfaction"": 4, ""emotions"": [""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T10:10:39"", ""condition_code"": ""D"", ""condition_order"": 1, ""latin_square_sequence"": 4, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": false}",f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9,2,complete,T7,A,low,small,google/gemma-3-4b-it,0,Neutral Engagement Agent,Human,like twix and caprice,2026-09-15T10:06:15,4,5,0,0.4803,0.4935,0.478,0.5065,0.5568,0.5385,0.5049,0.4432,1.0,0.5538,0.0833,0.4944
P-9E130A1DDC,P-DECF-7UCD,2026-09-14T13:35:08,done,1,1,A,1,2,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 5, ""willingness_continue"": 5, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Curious"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T11:05:34"", ""condition_code"": ""A"", ""condition_order"": 1, ""latin_square_sequence"": 1, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",3b73e446-a1f5-41f2-9f6e-7112d5349026,2,complete,T8,A,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Human,give them a try and wonder around in the local areas to see the production,2026-09-15T11:04:44,15,20,0,0.5806,0.5309,0.618,0.4691,0.5268,0.5568,0.53,0.4732,1.0,0.9794,0.0833,0.4977
P-482AABB718,P-DNH2-K8FQ,2026-09-14T13:35:08,done,1,3,C,1,2,"{""engagement"": 4, ""naturalness"": 3, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 3, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Curious""], ""comments"": """", ""submitted_at"": ""2026-09-15T18:25:24"", ""condition_code"": ""C"", ""condition_order"": 1, ""latin_square_sequence"": 3, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",cbdb663f-c231-482f-8a37-a76620fd7007,2,complete,T4,B,low,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Human,to be sure and not have to deal with customer service later,2026-09-15T18:24:47,12,16,0,0.4872,0.5015,0.495,0.4985,0.5425,0.5675,0.5264,0.4575,1.0,0.8816,0.0833,0.4983
P-6742519DE7,P-6Y9D-MNAV,2026-09-14T13:35:08,done,1,5,E,1,2,"{""engagement"": 5, ""naturalness"": 5, ""responsiveness"": 5, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 5, ""emotions"": [""Interested"", ""Engaged""], ""comments"": """", ""submitted_at"": ""2026-09-15T16:52:12"", ""condition_code"": ""E"", ""condition_order"": 1, ""latin_square_sequence"": 5, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",45295ffb-ae04-409e-8d62-e6a64838f976,2,complete,T5,C,high,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Human,great idea! you can also watch the sream,2026-09-15T16:51:07,8,10,0,0.5538,0.5267,0.5609,0.4733,0.5073,0.55,0.542,0.4927,1.0,0.5888,0.3333,0.5362
P-4CD2E82E33,P-PY2F-PB3D,2026-09-14T13:35:08,done,1,7,G,1,2,"{""engagement"": 4, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 4, ""topic_consistency"": 4, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Interested"", ""Engaged"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-15T19:43:24"", ""condition_code"": ""G"", ""condition_order"": 1, ""latin_square_sequence"": 7, ""model_size"": ""medium"", ""model_name"": ""google/gemma-4-31b-it"", ""topic_interest"": ""low"", ""personality_context_enabled"": true}",15f00c5f-1499-4cbc-bbe4-61e03f8bf1d5,2,complete,T3,B,low,medium,google/gemma-4-31b-it,1,Neutral Engagement Agent,Human,yes sure you can save time and crowd or time to park and go to the store,2026-09-15T19:42:23,17,22,0,0.631,0.694,0.6702,0.306,0.5896,0.6053,0.5562,0.4104,1.0,0.8333,0.0833,0.5105
P-C6EF7782E8,P-RHUN-CQ9B,2026-09-14T13:35:08,done,1,1,A,1,2,"{""engagement"": 5, ""naturalness"": 4, ""responsiveness"": 4, ""coherence"": 3, ""topic_consistency"": 3, ""willingness_continue"": 4, ""overall_satisfaction"": 4, ""emotions"": [""Curious"", ""Comfortable""], ""comments"": """", ""submitted_at"": ""2026-09-16T11:58:38"", ""condition_code"": ""A"", ""condition_order"": 1, ""latin_square_sequence"": 1, ""model_size"": ""small"", ""model_name"": ""google/gemma-3-4b-it"", ""topic_interest"": ""high"", ""personality_context_enabled"": true}",21829a0c-5ecf-4ba5-81b0-84dbb839c406,2,complete,T8,C,high,small,google/gemma-3-4b-it,1,Neutral Engagement Agent,Human,mm sounds tasty,2026-09-16T11:57:55,3,4,0,0.4695,0.5747,0.5196,0.4253,0.5449,0.5465,0.5402,0.4551,1.0,0.5802,0.25,0.527
